neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
1,6,3,2,3,899,62,89,10,1,1,0,0,1,0,1,1,0,0,0,0,0
1,4,3,1,1,165,1,100,10,1,1,1,0,0,0,0,1,0,1,0,0,0
1,2,3,0,1,75,7,74,10,1,1,1,0,0,0,1,0,0,1,0,1,0
1,2,3,1,1,200,1,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
1,4,3,1,2,75,43,93,10,1,1,1,0,1,0,0,1,0,0,0,0,0
1,4,3,1,2,90,30,93,10,1,1,0,0,1,0,0,1,1,0,0,0,0
1,6,5,2,2,999,23,83,10,1,1,0,0,1,0,1,1,0,0,0,0,0
1,2,3,1,1,62,13,95,10,1,1,0,0,1,0,0,1,0,1,0,0,0
1,2,3,1,1,70,9,71,9,1,1,1,0,1,0,0,0,0,1,0,1,0
1,2,3,1,1,120,3,100,10,1,1,0,0,1,0,0,1,0,1,0,0,0
1,2,3,1,2,150,1,100,10,0,0,1,0,1,1,1,1,0,0,0,0,0
1,4,3,2,1,69,10,92,10,1,1,0,0,0,0,0,1,0,1,0,1,1
1,4,5,2,3,100,5,100,10,1,1,0,0,1,0,0,1,1,0,0,1,0
1,4,3,1,3,70,3,93,9,1,1,1,0,0,0,0,1,0,1,0,1,0
1,3,3,0,2,71,2,90,10,1,1,0,0,1,0,0,1,0,1,0,0,0
2,4,3,1,3,90,8,90,9,1,1,0,0,1,0,0,1,1,0,0,0,0
2,2,3,1,1,39,20,90,9,1,0,0,0,1,0,1,1,0,1,0,0,0
2,2,3,1,1,130,6,100,8,1,1,1,0,1,0,0,1,0,0,0,0,0
2,4,3,1,2,100,14,96,9,1,1,0,0,1,0,1,1,0,0,0,0,0
2,5,3,1,4,40,20,85,8,1,1,1,1,1,0,0,1,0,0,0,0,0
2,4,5,2,2,85,56,97,9,1,1,1,0,1,0,0,1,0,0,0,0,0
2,2,3,0,1,73,425,95,10,1,1,1,0,0,0,1,1,0,0,0,0,0
2,2,3,0,1,46,205,93,9,1,1,0,0,1,0,1,1,0,0,0,0,0
2,5,3,2,4,70,22,91,10,1,1,0,0,1,0,0,0,1,1,0,0,0
2,2,3,1,1,90,12,92,9,1,1,1,0,1,0,0,1,0,0,0,0,0
2,4,3,1,2,80,2,80,7,1,1,0,0,1,0,0,1,1,0,0,1,0
2,6,3,2,6,84,54,90,9,1,1,0,0,1,0,0,1,0,0,1,0,0
2,2,3,0,1,70,6,87,9,1,1,1,0,1,0,0,0,1,0,0,0,0
2,2,3,1,2,49,11,90,9,1,1,0,0,1,0,0,1,1,0,0,0,0
2,4,3,1,1,65,51,92,10,1,1,1,0,1,0,0,1,0,0,0,0,0
2,2,3,0,2,27,3,73,9,1,0,0,0,1,0,1,0,1,1,0,0,0
2,1,3,1,1,40,12,92,9,1,1,0,0,0,0,0,1,0,0,1,0,1
2,4,3,2,4,42,242,97,9,1,1,0,0,1,0,0,1,0,1,0,0,0
2,4,3,1,3,39,3,100,9,1,0,0,0,1,0,0,1,1,1,0,0,0
2,3,3,1,2,50,75,97,9,1,1,0,0,1,0,0,1,0,1,0,0,0
2,4,3,1,2,50,5,88,9,0,0,0,0,1,1,1,1,0,1,0,0,0
2,6,3,1,3,55,31,92,9,1,1,1,0,0,0,0,1,0,1,0,0,0
2,4,3,1,3,70,22,85,9,1,1,0,0,1,0,0,0,1,1,0,1,0
2,2,3,1,1,59,169,90,8,1,1,0,0,1,0,0,1,0,1,0,0,0
2,6,5,2,3,72,101,92,9,1,1,0,0,1,0,0,1,0,1,0,0,0
2,7,3,3,7,169,7,73,9,1,0,0,0,1,0,1,1,0,1,0,0,0
2,3,3,1,1,54,105,90,9,1,1,0,0,1,0,0,1,0,1,0,0,0
2,4,5,1,1,100,3,100,10,0,1,0,0,1,1,0,1,1,0,0,0,0
2,4,3,1,2,163,1,100,8,1,1,1,0,0,0,1,0,0,1,0,0,0
2,4,3,2,3,65,12,82,8,0,1,0,0,1,1,0,1,0,0,1,0,0
2,4,3,1,2,50,3,93,10,1,0,0,0,1,0,0,1,1,1,0,0,0
2,2,3,0,1,69,13,82,8,1,1,0,0,1,0,1,1,0,0,0,0,0
2,4,3,2,2,55,35,90,9,1,1,0,0,1,0,0,1,0,0,0,0,1
2,3,3,1,3,49,8,98,10,1,0,0,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,48,8,83,10,1,1,0,0,1,0,0,1,0,1,0,0,0
2,5,3,2,5,300,6,80,9,1,1,0,0,1,0,0,1,0,1,0,0,0
2,5,3,2,3,80,3,93,10,1,1,0,0,1,0,0,1,1,0,0,1,0
2,4,3,1,1,95,17,89,9,1,1,1,0,1,0,0,1,0,0,0,0,0
2,4,3,1,1,95,7,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
2,3,3,1,1,80,3,100,10,1,0,1,0,1,0,1,1,0,0,0,1,0
2,4,3,1,4,85,2,80,9,1,0,0,0,1,0,0,1,1,1,0,0,0
2,2,3,1,1,25,6,87,9,1,0,1,0,1,0,0,1,1,0,0,0,0
2,4,3,1,2,65,3,100,10,0,1,0,0,1,1,0,1,1,0,0,0,0
2,6,3,2,4,59,30,88,9,1,1,1,0,1,0,0,1,0,0,0,0,0
2,3,3,1,1,55,8,88,9,1,1,0,0,1,0,0,1,0,1,0,0,0
2,2,3,1,1,49,6,77,8,1,0,0,0,1,0,0,1,1,1,0,0,0
2,1,3,1,1,120,1,100,8,1,1,0,0,1,0,1,1,0,0,0,0,0
2,2,3,1,1,55,8,90,9,1,1,0,0,1,0,0,1,0,1,0,0,0
3,6,5,2,4,75,63,97,10,1,1,1,0,1,0,0,1,0,0,0,0,0
3,2,3,1,1,48,25,96,10,1,1,1,0,0,0,0,1,0,0,1,0,0
3,3,3,1,1,44,27,96,10,1,0,1,0,1,0,1,1,0,0,0,0,0
3,5,3,2,3,148,3,80,10,1,0,0,0,1,0,1,1,0,1,0,1,0
3,4,3,2,2,72,56,91,10,1,1,0,1,1,0,1,1,0,0,0,0,0
3,2,3,1,1,50,24,89,10,1,1,0,0,0,0,1,1,0,1,0,0,0
3,4,4,1,4,127,91,95,10,1,1,1,0,0,0,0,1,0,1,0,0,0
3,4,3,2,2,139,2,80,10,1,0,1,0,1,0,1,1,0,0,0,0,0
3,2,3,1,2,45,8,93,9,1,0,0,0,1,0,0,1,1,1,0,0,0
3,4,3,2,2,139,6,87,9,1,1,1,0,1,0,0,1,0,0,0,0,0
3,4,3,2,4,60,2,70,8,1,0,0,0,1,0,0,1,1,1,0,0,0
3,2,4,1,1,50,183,90,10,1,1,1,0,0,0,0,1,0,0,1,0,0
3,4,3,1,2,94,3,90,7,1,1,1,0,1,0,0,1,0,0,0,0,0
3,3,3,1,1,70,5,47,10,1,0,0,0,1,0,0,1,1,1,0,0,0
3,6,3,2,4,129,4,70,10,1,1,1,0,0,0,1,1,0,0,0,0,0
3,2,3,1,2,47,25,91,8,1,1,0,0,1,0,0,1,1,0,0,0,0
3,1,3,1,1,36,3,70,10,1,0,1,0,1,0,1,1,0,0,0,0,0
3,2,3,1,1,49,3,93,10,1,1,0,0,0,0,0,1,0,0,1,0,1
3,2,3,0,1,59,55,96,10,1,1,0,0,1,0,0,1,0,1,0,0,0
3,3,3,0,2,89,12,68,10,1,1,1,0,1,0,0,1,0,0,0,0,0
3,4,3,1,3,59,18,86,10,1,0,1,0,1,0,0,1,1,0,0,0,0
3,2,3,0,1,50,47,96,10,1,1,1,0,1,0,0,1,0,0,0,0,0
3,2,3,1,1,90,4,80,9,1,1,1,0,1,0,0,1,0,0,0,0,0
3,2,3,1,1,50,5,95,10,1,1,0,0,1,0,0,1,0,1,0,0,0
3,2,4,1,1,55,34,94,9,1,1,1,0,0,0,0,1,0,1,0,0,0
3,3,3,1,3,70,2,100,10,1,0,0,0,1,0,1,1,0,1,0,0,0
3,4,3,1,2,120,2,100,7,0,1,0,0,1,1,0,1,1,0,0,1,0
3,2,3,1,1,999,3,93,10,1,1,1,0,0,0,1,1,0,0,0,0,0
3,4,3,1,2,92,1,100,10,1,1,0,0,0,0,0,1,1,1,0,0,0
3,4,3,1,2,50,5,100,10,1,0,0,0,1,0,0,1,1,1,0,0,0
3,3,3,1,3,50,1,100,10,1,0,0,0,1,0,1,0,1,1,0,0,0
4,4,3,1,3,90,53,98,10,1,1,0,0,1,0,0,1,1,0,0,0,0
4,3,3,2,2,200,212,82,9,1,1,0,0,1,0,0,1,1,0,0,0,0
4,2,3,1,2,50,7,86,7,1,0,0,0,1,0,0,1,1,0,0,0,1
4,4,3,2,3,53,48,83,8,1,1,1,0,1,0,0,1,0,0,0,1,0
4,6,3,2,5,100,77,95,10,1,1,0,0,1,0,0,1,0,1,0,0,0
4,2,3,0,2,43,76,84,9,1,1,1,0,1,0,0,1,0,0,0,1,0
4,2,3,0,1,50,33,93,9,1,0,1,1,1,0,1,1,0,0,0,0,0
4,2,3,1,2,42,11,98,10,1,1,0,0,1,0,1,1,0,0,0,0,0
4,2,3,1,1,90,18,94,10,1,1,1,0,0,0,1,1,0,0,0,0,0
4,2,3,1,1,125,5,100,9,1,1,1,0,1,0,1,0,0,0,0,0,0
4,2,3,0,1,90,14,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
4,4,3,1,2,100,10,92,9,1,1,1,0,1,0,0,1,0,0,0,0,0
4,4,3,1,2,75,17,91,8,1,1,0,0,1,0,0,1,1,0,0,0,0
4,2,4,1,1,81,43,88,9,1,1,0,0,1,0,0,1,1,0,0,0,0
4,4,3,1,2,60,22,82,9,1,1,0,0,1,0,0,1,1,0,0,0,0
4,2,3,1,1,45,2,80,8,0,1,0,0,1,1,0,1,1,0,0,0,0
4,4,3,1,2,80,7,94,10,1,1,0,0,1,0,0,1,1,0,0,0,0
4,2,3,1,1,70,7,100,10,1,1,0,0,1,0,0,1,1,0,0,0,0
4,2,3,1,1,45,49,94,9,1,1,1,0,0,0,0,1,0,1,0,0,0
4,3,3,1,2,52,221,83,9,1,1,0,0,1,0,1,1,0,0,0,0,0
4,2,3,2,2,80,5,96,10,1,0,0,0,1,0,1,1,1,0,0,0,0
4,4,3,2,2,58,145,82,8,1,1,0,0,1,0,1,1,0,0,0,0,0
4,2,3,1,1,42,201,93,9,1,1,1,0,0,0,1,1,0,0,0,0,0
4,2,3,0,1,50,7,100,9,1,1,1,0,1,0,0,1,0,0,0,0,0
4,3,3,1,3,50,12,73,8,1,1,0,0,1,0,1,0,1,0,0,1,0
4,4,3,1,1,48,8,98,8,1,0,0,0,1,0,0,1,1,1,0,0,0
4,2,3,0,1,40,4,100,10,1,0,1,0,1,0,0,1,0,1,0,0,0
4,3,3,1,1,43,8,93,10,1,1,0,0,1,0,1,1,0,0,0,0,0
4,3,3,0,2,56,33,88,9,1,1,0,0,1,0,0,1,1,0,0,0,0
4,2,3,1,2,70,3,87,9,1,0,0,0,1,0,0,1,1,1,0,0,0
4,4,3,1,1,900,6,90,10,1,0,0,0,1,0,1,1,1,0,0,0,0
4,2,3,1,1,90,9,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
4,2,3,0,2,70,31,95,10,1,1,0,0,1,0,0,1,1,0,0,0,0
7,4,3,1,2,125,3,93,10,1,1,0,0,1,0,1,1,0,0,0,1,0
7,2,3,1,1,48,41,91,9,1,1,0,0,1,0,0,1,0,0,0,0,1
7,2,3,0,1,54,13,95,10,1,1,0,0,1,0,1,1,0,0,0,0,0
7,3,3,1,1,60,136,97,9,1,1,0,0,1,0,0,1,0,1,0,1,0
7,2,3,0,1,90,8,90,9,1,1,1,0,1,0,0,1,0,0,0,1,0
7,2,3,0,1,90,4,95,10,1,1,1,0,1,0,0,1,0,0,0,1,0
7,6,5,2,6,140,28,95,9,1,1,0,0,1,0,0,1,0,1,0,1,0
7,2,3,0,1,90,1,100,8,1,1,1,0,1,0,0,1,0,0,0,1,0
7,2,3,1,1,60,50,97,9,1,0,0,0,1,0,1,1,1,0,0,0,0
7,4,3,1,2,55,24,82,8,1,0,0,0,1,0,1,1,1,0,0,1,0
7,2,3,1,1,60,48,90,9,1,0,1,0,1,0,0,1,1,0,0,0,0
7,4,3,1,2,39,387,93,9,1,1,0,0,1,0,0,1,0,1,0,1,0
7,6,5,2,3,104,6,100,10,1,1,0,0,1,0,0,1,1,0,0,0,0
7,4,4,1,2,70,37,92,8,1,1,0,0,1,0,0,1,0,1,0,0,0
7,3,5,2,2,100,9,98,10,1,1,0,0,1,0,0,1,0,1,0,0,0
7,2,3,1,1,45,153,96,10,1,1,1,0,1,0,0,1,0,0,0,0,0
7,2,3,1,1,130,4,100,10,1,0,1,0,1,0,1,1,0,0,0,0,0
7,3,3,1,2,44,43,95,9,1,1,0,0,1,0,0,1,1,0,0,1,0
7,3,3,1,2,150,7,100,9,0,1,0,0,1,1,0,1,0,0,0,0,1
7,2,3,1,1,50,9,91,8,1,0,0,0,1,0,1,1,1,0,0,0,0
7,4,3,1,1,38,2,100,9,1,0,0,0,1,0,0,1,1,1,0,0,0
7,5,3,1,2,80,90,98,10,1,1,0,0,1,0,0,1,0,1,0,0,0
7,2,3,1,1,75,27,100,10,1,1,0,0,1,0,1,1,0,0,0,0,0
7,1,3,1,1,59,1,80,8,1,0,0,0,1,0,1,1,1,0,0,0,0
7,2,3,1,1,80,4,90,10,1,1,1,0,1,0,0,1,0,0,0,0,0
8,2,3,1,1,95,46,89,10,1,1,1,1,1,0,0,1,0,0,0,0,0
8,6,3,3,1,280,5,92,9,0,0,0,0,1,1,1,1,1,0,0,0,0
8,2,3,1,1,36,106,93,9,1,1,0,0,1,0,0,1,1,0,0,0,0
8,3,5,1,2,75,14,96,10,1,1,0,0,1,0,1,1,0,0,0,0,0
8,2,3,1,1,70,1,100,10,1,0,1,0,1,0,0,1,1,0,0,1,0
8,7,5,2,5,200,12,97,10,0,1,0,0,1,1,0,1,1,0,0,0,0
8,5,3,2,5,69,51,94,9,1,0,0,0,1,0,1,1,0,0,0,1,1
8,3,3,2,3,90,2,100,10,1,0,1,0,1,0,1,1,0,0,0,0,0
8,8,8,4,5,500,22,98,10,1,1,0,1,1,0,0,1,1,0,0,0,0
8,2,3,0,1,45,10,96,9,1,0,1,0,1,0,0,1,1,0,0,0,0
8,4,3,2,3,106,4,90,9,0,1,0,0,1,1,0,1,1,0,0,0,0
8,4,3,1,1,44,52,88,9,1,1,0,0,1,0,0,1,0,1,0,0,0
8,3,3,1,2,95,4,95,9,1,1,0,0,1,0,0,1,1,0,0,0,0
8,2,4,1,1,55,21,97,9,1,1,0,0,1,0,1,0,1,0,0,0,0
8,3,3,1,3,85,43,95,10,1,1,0,0,1,0,0,1,1,0,0,0,0
8,2,3,1,1,110,5,96,10,1,1,1,0,1,0,0,1,0,0,0,0,0
8,2,3,1,1,37,13,80,9,1,0,0,0,1,0,1,1,0,1,0,0,0
8,5,3,2,3,49,30,83,9,1,0,0,0,1,0,0,1,1,1,0,1,0
8,2,3,1,1,250,47,100,10,1,1,0,0,1,0,1,1,0,0,0,0,0
8,2,3,1,1,40,60,95,9,1,1,1,0,1,0,0,0,0,1,0,0,0
8,3,3,1,2,39,3,73,8,1,0,0,0,1,0,0,1,1,1,0,1,0
8,3,3,1,2,65,8,90,10,1,0,0,0,1,0,0,1,1,1,0,0,0
8,2,3,1,1,64,19,98,9,1,1,0,0,1,0,0,1,0,1,0,0,0
8,3,3,0,2,150,1,100,10,1,0,1,0,1,0,0,1,1,0,0,0,0
8,2,3,1,1,45,5,96,9,0,1,0,0,1,1,0,1,1,0,0,0,0
8,1,3,1,1,25,2,100,9,0,0,1,0,1,1,1,1,0,0,0,0,0
8,3,3,0,2,60,7,91,10,1,1,0,0,1,0,0,1,1,0,0,0,0
8,2,3,1,1,50,33,95,10,1,1,1,0,1,0,0,1,0,0,0,0,0
8,2,3,1,1,50,45,98,10,1,1,1,0,1,0,0,1,0,0,0,0,0
8,4,3,1,4,70,1,100,8,1,1,0,0,1,0,0,1,1,0,0,1,0
8,4,3,2,2,150,2,90,9,0,0,0,0,1,1,0,1,1,1,0,0,0
8,4,3,1,1,250,5,96,10,1,0,1,0,1,0,0,1,1,0,0,0,0
8,4,3,1,1,500,1,100,10,1,1,0,0,1,0,1,1,0,0,0,0,0
8,5,3,0,5,48,10,98,10,1,1,1,0,1,0,0,1,0,0,0,0,0
8,3,3,1,2,35,1,100,10,0,1,0,0,1,1,0,1,1,0,0,0,0
8,2,3,0,1,50,6,97,9,1,0,0,0,1,0,0,1,1,1,0,1,0
8,2,3,1,1,150,6,88,10,1,0,1,0,0,0,1,1,0,1,0,0,0
8,4,3,1,1,790,1,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
9,2,3,0,1,50,51,95,10,1,1,0,0,1,0,0,1,1,0,0,0,0
9,4,5,2,4,60,44,89,8,1,0,0,0,1,0,0,1,1,1,0,0,0
9,5,3,1,2,300,5,85,10,1,1,0,0,1,0,1,1,0,0,0,0,0
9,4,3,1,3,55,7,89,9,1,0,0,0,1,0,0,1,1,1,0,1,0
9,4,3,1,2,39,260,95,9,1,1,0,0,1,0,0,1,0,1,0,0,0
9,2,3,1,1,79,3,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
9,3,3,1,2,60,19,90,9,1,1,0,0,1,0,0,1,0,0,0,1,1
9,2,3,1,1,49,5,96,9,1,0,1,0,1,0,0,1,1,0,0,0,0
9,2,3,1,1,135,7,97,9,1,1,1,0,0,0,1,1,0,0,0,0,0
9,2,3,1,1,75,40,98,10,1,1,0,0,1,0,1,1,0,0,0,0,0
9,4,3,1,1,70,2,60,5,1,1,1,0,1,0,0,1,0,0,0,0,0
9,2,3,1,1,50,167,97,10,1,1,1,0,1,0,0,1,0,0,0,0,0
9,2,3,0,1,45,150,91,9,1,1,1,0,1,0,0,1,0,0,0,0,0
9,2,3,1,1,36,1,80,8,1,1,0,0,1,0,0,0,1,1,0,0,0
9,2,3,1,1,50,18,95,10,0,1,0,0,1,1,0,1,0,1,0,0,0
9,4,3,2,2,60,5,100,8,1,0,0,0,1,0,0,1,1,1,0,0,0
9,6,8,2,4,300,1,20,2,1,1,0,0,1,0,0,0,1,1,0,0,0
9,4,3,0,2,55,16,91,10,1,1,0,0,1,0,0,1,0,1,0,0,0
9,2,3,0,1,53,3,87,10,1,1,0,0,1,0,0,0,1,1,0,0,0
9,5,3,0,3,79,50,88,10,1,1,1,0,0,0,0,1,0,1,0,1,0
9,4,3,1,2,60,1,100,10,1,1,0,0,1,0,1,0,1,0,0,0,0
9,2,3,1,2,64,13,100,10,1,1,0,0,1,0,1,1,0,0,0,0,0
9,4,3,1,2,80,1,100,10,1,1,0,0,1,0,0,1,1,0,0,1,0
9,2,3,1,1,85,1,100,10,1,1,0,0,1,0,0,1,1,0,0,1,0
9,2,3,1,1,40,5,100,10,1,0,0,0,1,0,0,1,1,1,0,0,0
9,6,3,1,4,150,16,84,10,1,1,0,0,1,0,0,1,0,1,0,0,0
9,2,3,1,2,60,3,90,10,0,1,0,0,1,1,0,0,1,0,0,0,1
9,4,3,1,3,39,2,100,10,1,1,0,0,1,0,0,1,1,0,0,1,0
9,2,3,1,1,70,14,89,10,1,1,0,0,1,0,0,1,1,0,0,0,0
9,4,3,1,1,63,2,90,9,1,0,1,0,1,0,0,1,0,1,0,0,0
9,2,3,1,1,53,1,80,10,1,1,0,0,1,0,0,0,1,1,0,0,0
9,3,3,1,2,67,1,100,10,1,0,1,0,1,0,1,1,0,0,0,0,0
9,2,3,1,1,45,4,80,9,1,1,1,0,1,0,0,1,0,0,0,1,0
9,4,3,1,2,50,3,100,10,1,1,1,0,1,0,0,1,0,0,0,1,0
9,4,3,1,2,50,3,100,9,1,1,1,0,1,0,0,1,0,0,0,1,0
9,3,3,1,2,45,17,94,10,1,1,1,0,1,0,0,1,0,0,0,0,0
9,2,3,0,1,65,16,79,10,1,1,1,0,0,0,0,1,0,1,0,0,0
9,4,3,1,1,59,12,90,8,1,1,1,0,1,0,0,1,0,0,0,0,0
9,2,3,1,1,50,2,100,9,1,0,1,0,1,0,1,1,0,0,0,0,0
9,4,3,1,1,80,7,83,10,1,1,1,0,1,0,0,1,0,0,0,0,0
9,4,3,1,2,120,4,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
9,4,3,1,4,49,9,98,9,1,1,0,0,1,0,0,1,0,1,0,0,0
9,4,3,1,1,63,2,100,10,1,1,0,0,0,0,0,1,1,1,0,0,0
9,3,3,1,3,60,2,90,9,1,1,0,0,0,0,0,1,1,1,0,0,0
9,2,3,0,1,134,1,80,10,1,1,1,0,0,0,0,1,0,1,0,0,0
9,2,3,1,1,90,2,80,10,1,1,0,0,1,0,0,1,1,0,0,0,0
9,4,3,1,2,85,1,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
9,2,3,1,1,36,2,90,8,1,1,0,0,0,0,0,1,1,0,0,1,1
9,4,3,2,2,80,1,100,10,0,0,0,0,1,1,0,1,1,1,0,1,0
1,5,5,3,3,260,5,85,9,1,0,0,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,60,30,91,10,1,1,0,0,1,0,0,1,1,1,0,1,0
1,2,3,1,2,150,18,96,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,2,3,1,1,98,240,94,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,4,5,2,3,230,12,100,10,1,1,0,0,1,0,1,1,1,0,0,0,0
1,4,3,1,2,130,8,95,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,3,3,1,2,110,21,93,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,4,3,1,2,140,11,95,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,4,3,1,2,150,22,95,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,2,3,1,1,80,3,93,10,1,1,0,0,1,0,1,1,1,0,0,0,0
1,8,10,4,4,550,41,96,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,2,3,1,2,150,21,85,10,1,0,0,0,1,0,1,1,1,1,0,0,0
1,4,5,2,2,199,2,70,9,1,1,0,0,1,0,1,1,1,0,0,0,0
1,6,5,2,6,148,79,89,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,2,3,1,1,75,41,95,9,1,1,0,0,1,0,1,1,1,0,0,0,0
1,2,3,1,1,129,77,94,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,4,3,1,4,50,8,93,10,1,0,1,0,1,0,1,1,0,1,0,1,0
1,5,5,2,4,700,7,95,9,1,0,1,1,1,0,1,1,1,0,0,0,0
1,4,3,1,2,86,508,91,10,1,1,1,0,0,0,0,1,1,0,1,1,0
1,2,3,1,1,55,12,85,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,4,3,1,1,175,39,97,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,3,3,1,1,150,40,95,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,2,3,1,2,120,7,100,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,3,3,0,2,170,4,80,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,4,3,2,2,150,32,94,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,4,3,1,2,80,206,96,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,2,3,0,1,79,35,91,10,1,1,0,0,1,0,0,1,1,1,0,1,0
1,2,3,1,1,129,10,98,10,1,1,1,0,1,0,0,1,0,1,0,1,0
1,4,3,1,2,95,70,93,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,4,3,1,1,130,28,99,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,2,3,1,1,72,14,93,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,4,3,1,2,61,32,94,10,1,1,0,0,1,0,1,1,1,0,0,0,0
1,1,3,0,1,45,55,88,9,1,1,1,0,1,0,0,1,0,1,0,0,0
1,5,5,2,4,200,100,90,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,2,3,1,1,120,27,99,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,4,3,1,2,210,204,93,10,1,1,1,0,1,0,0,1,0,1,0,1,0
1,4,3,1,1,130,11,96,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,3,3,1,1,90,20,98,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,2,3,1,1,75,3,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,2,3,1,1,88,51,80,9,1,1,1,0,1,0,0,1,1,0,0,1,0
1,4,3,1,2,94,38,77,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,4,3,1,1,150,10,96,10,1,1,1,0,1,0,0,1,1,0,0,0,0
1,6,3,1,2,180,2,100,10,1,1,0,0,1,0,1,0,1,1,0,1,0
1,4,5,2,2,175,22,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,6,3,2,4,150,15,73,9,1,1,1,0,1,0,0,1,0,1,0,0,0
1,4,3,1,2,99,12,93,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,3,3,1,2,75,5,96,9,1,1,0,0,1,0,0,1,1,1,0,0,0
1,4,3,1,1,119,4,80,9,1,1,1,0,1,0,1,1,0,0,0,0,0
1,4,3,1,2,445,9,98,10,1,0,1,0,1,0,1,1,0,1,0,0,0
1,2,3,1,1,250,4,90,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,6,3,2,3,140,27,96,10,1,1,1,0,1,0,0,1,1,0,0,0,0
1,3,3,1,2,62,2,90,9,1,1,0,0,1,0,0,1,1,1,0,1,0
1,4,3,1,1,150,2,90,10,1,0,0,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,83,42,87,10,1,1,0,0,1,0,1,1,0,1,0,0,0
1,2,3,0,1,80,1,100,10,1,0,1,0,1,0,1,1,0,1,0,0,0
1,2,3,1,1,115,76,97,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,4,3,1,1,75,34,88,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,4,3,2,2,150,1,100,10,1,1,1,0,1,0,0,0,1,1,0,0,0
1,6,4,2,3,130,25,93,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,2,3,1,1,120,11,100,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,2,3,1,1,120,4,100,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,7,5,3,5,300,1,60,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,6,3,1,2,199,18,86,10,1,1,1,0,0,0,1,1,0,1,0,0,0
1,6,3,1,2,199,8,83,10,1,1,1,0,0,0,1,1,0,1,0,0,0
1,2,3,1,1,80,12,90,10,1,1,0,0,1,0,1,1,0,1,0,1,0
1,4,3,1,2,61,2,80,9,1,1,1,0,1,0,0,1,1,0,0,0,0
1,5,5,2,3,200,5,100,10,1,1,0,0,1,0,1,1,0,1,0,0,0
1,6,3,2,5,140,5,92,10,1,1,0,0,1,0,0,1,1,1,0,1,0
1,6,3,2,3,110,32,92,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,2,3,1,1,90,2,100,10,1,1,1,0,1,0,0,1,1,0,0,0,0
1,8,5,3,4,500,13,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,8,5,3,4,1000,8,95,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,4,3,1,2,120,2,100,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,2,3,1,1,69,17,79,10,1,1,1,0,0,0,1,1,0,1,0,1,0
1,2,3,0,1,100,15,100,10,1,1,0,0,1,0,1,1,0,1,0,0,0
